priceper,year,dateoftransfer,propertytype,duration,price,postcode,lad21cd,transactionid,id,tfarea,numberrooms,classt,CURRENT_ENERGY_EFFICIENCY,POTENTIAL_ENERGY_EFFICIENCY,CONSTRUCTION_AGE_BAND
6750,2021,29/06/2021,S,F,270000,TW20 8JR,E07000212,{D22473F6-0C60-7B40-E053-6C04A8C0A630},12269347,40,2,11,68,96,England and Wales: 1983-1990
5729.166667,2021,28/05/2021,T,F,275000,TW20 8JR,E07000212,{CB0035E6-39BB-58AE-E053-6B04A8C091AF},12277537,48,3,11,44,88,England and Wales: 1983-1990
6190.47619,2021,26/03/2021,T,F,260000,TW20 8JR,E07000212,{C8A3A576-A1D5-0425-E053-6C04A8C0947B},12264943,42,2,11,56,90,England and Wales: 1983-1990
6086.956522,2021,12/01/2021,T,F,280000,TW20 8JR,E07000212,{BEF7EBBF-5318-7A76-E053-6B04A8C092F7},12258610,46,2,12,63,89,England and Wales: 1991-1995
5760.869565,2021,09/02/2021,T,F,265000,TW20 8JR,E07000212,{C18F412B-5666-81A6-E053-6B04A8C0AD18},12286099,46,2,11,52,91,England and Wales: 1983-1990
5665.555556,2021,13/08/2021,S,F,254950,TW20 8JR,E07000212,{D707E535-F8D3-0AD9-E053-6B04A8C067CC},12268916,45,2,12,63,91,England and Wales: 1983-1990
5166.666667,2021,27/05/2021,S,F,465000,TW20 8JX,E07000212,{CD5A9DCC-563E-310A-E053-6C04A8C00A1F},12285490,90,5,11,72,85,England and Wales: 1967-1975
4078.431373,2021,11/01/2021,S,F,416000,TW20 8JX,E07000212,{C18F412B-58F5-81A6-E053-6B04A8C0AD18},12263630,102,6,11,63,85,England and Wales: 1930-1949
5058.823529,2021,30/06/2021,S,F,430000,TW20 8JY,E07000212,{CB0035E6-36B2-58AE-E053-6B04A8C091AF},12286950,85,4,11,71,84,England and Wales: 1967-1975
4326.732673,2021,03/03/2021,S,F,437000,TW20 8JY,E07000212,{C6209F5F-D527-295E-E053-6C04A8C0DDCC},12280676,101,4,11,63,82,England and Wales: 1950-1966
5823.529412,2021,14/05/2021,S,F,495000,TW20 8JZ,E07000212,{CD5A9DCC-57D2-310A-E053-6C04A8C00A1F},12273369,85,5,11,66,84,England and Wales: 1967-1975
5507.246377,2021,24/09/2021,D,F,380000,TW20 8LA,E07000212,{D93B27B1-5EF5-3100-E053-6C04A8C08887},12281169,69,3,11,60,84,England and Wales: 1930-1949
4363.636364,2021,26/05/2021,S,F,480000,TW20 8LA,E07000212,{CD5A9DCC-5649-310A-E053-6C04A8C00A1F},12279510,110,6,11,73,84,England and Wales: 1967-1975
3811.188811,2021,17/03/2021,S,F,545000,TW20 8LA,E07000212,{C3C3F9B6-4B29-362B-E053-6B04A8C03ACC},12264969,143,6,12,66,78,England and Wales: 1950-1966
3975.903614,2021,12/01/2021,S,F,330000,TW20 8LA,E07000212,{BEF7EBBF-4FC2-7A76-E053-6B04A8C092F7},12289463,83,4,11,51,69,England and Wales: 1950-1966
4220,2021,28/05/2021,S,F,422000,TW20 8LB,E07000212,{D22473F6-06DB-7B40-E053-6C04A8C0A630},12285505,100,5,11,71,83,England and Wales: 1967-1975
4761.904762,2021,02/06/2021,S,F,400000,TW20 8LB,E07000212,{E2D14906-0B4A-4C2D-E053-6B04A8C0422B},12267708,84,4,12,64,85,England and Wales: 1950-1966
5000,2021,21/06/2021,S,F,460000,TW20 8LL,E07000212,{CFC9085D-0E06-9A70-E053-6B04A8C09D6A},12286773,92,5,11,64,84,England and Wales: 1930-1949
5884.146341,2021,08/10/2021,S,F,482500,TW20 8LL,E07000212,{D22473F6-09D3-7B40-E053-6C04A8C0A630},12285260,82,6,11,57,85,England and Wales: 1930-1949
4330.357143,2021,08/04/2021,S,F,485000,TW20 8LL,E07000212,{C18F412B-5746-81A6-E053-6B04A8C0AD18},12280293,112,4,12,72,84,England and Wales: 1950-1966
4034.090909,2021,19/03/2021,T,F,355000,TW20 8LP,E07000212,{C18F412B-55B9-81A6-E053-6B04A8C0AD18},12268714,88,5,11,66,86,England and Wales: 1930-1949
4025.423729,2021,12/02/2021,T,F,475000,TW20 8LP,E07000212,{C18F412B-5443-81A6-E053-6B04A8C0AD18},12260320,118,5,12,76,87,England and Wales: 1930-1949
3322.78481,2021,05/03/2021,S,F,525000,TW20 8LR,E07000212,{C3C3F9B6-506C-362B-E053-6B04A8C03ACC},12268958,158,7,11,76,85,England and Wales: 1930-1949
4850.746269,2021,16/04/2021,T,F,325000,TW20 8LS,E07000212,{D4D42646-5A2A-27F6-E053-6C04A8C0A572},12286124,67,3,11,55,86,England and Wales: 1930-1949
5703.125,2021,25/06/2021,T,F,365000,TW20 8LS,E07000212,{D707E535-F682-0AD9-E053-6B04A8C067CC},12286344,64,3,11,52,88,England and Wales: 1930-1949
5013.157895,2021,01/11/2021,T,F,381000,TW20 8LS,E07000212,{D4D42646-5A1B-27F6-E053-6C04A8C0A572},12287108,76,5,12,49,79,England and Wales: 1930-1949
5464.901478,2021,28/05/2021,T,F,355000,TW20 8LS,E07000212,{CD5A9DCC-58EB-310A-E053-6C04A8C00A1F},12257664,64.96,3,12,61,63,England and Wales: 1900-1929
6343.076923,2021,05/11/2021,T,F,412300,TW20 8LT,E07000212,{DBA933FA-01CB-669D-E053-6B04A8C0AD56},12260053,65,4,11,72,93,England and Wales: 1950-1966
5509.433962,2021,25/06/2021,T,F,292000,TW20 8LT,E07000212,{D22473F6-09DB-7B40-E053-6C04A8C0A630},12285581,53,4,11,62,91,England and Wales: 1930-1949
5901.639344,2021,16/12/2021,T,F,360000,TW20 8LT,E07000212,{DBA933FA-00B7-669D-E053-6B04A8C0AD56},12287358,61,4,11,57,85,England and Wales: 1930-1949
5555.555556,2021,22/01/2021,T,F,300000,TW20 8LT,E07000212,{DBA933FA-03B5-669D-E053-6B04A8C0AD56},12278945,54,3,12,65,90,England and Wales: 1930-1949
4244.186047,2021,15/02/2021,T,F,365000,TW20 8LT,E07000212,{C18F412B-5433-81A6-E053-6B04A8C0AD18},12272898,86,5,11,59,83,England and Wales: 1930-1949
4906.976744,2021,17/11/2021,T,F,422000,TW20 8LW,E07000212,{D4D42646-5B86-27F6-E053-6C04A8C0A572},12280109,86,5,11,64,88,England and Wales: 1900-1929
5680.555556,2021,23/06/2021,T,F,409000,TW20 8LW,E07000212,{CFC9085D-10CF-9A70-E053-6B04A8C09D6A},12268976,72,5,11,55,86,England and Wales: 1930-1949
4160.869565,2021,25/06/2021,D,F,478500,TW20 8LX,E07000212,{D4D42646-5B0F-27F6-E053-6C04A8C0A572},12269729,115,7,11,65,84,England and Wales: 1976-1982
4948.979592,2021,19/02/2021,D,F,485000,TW20 8LX,E07000212,{C18F412B-553B-81A6-E053-6B04A8C0AD18},12268945,98,5,11,60,85,England and Wales: 1967-1975
5000,2021,03/09/2021,T,F,365000,TW20 8NG,E07000212,{D4D42646-5C5E-27F6-E053-6C04A8C0A572},12277675,73,3,12,46,86,England and Wales: 1991-1995
5707.964602,2021,19/03/2021,S,F,645000,TW20 8NJ,E07000212,{C18F412B-54E4-81A6-E053-6B04A8C0AD18},12280522,113,8,11,65,81,England and Wales: 1967-1975
3157.894737,2021,30/09/2021,D,F,300000,TW20 8NL,E07000212,{E2D14906-0F9F-4C2D-E053-6B04A8C0422B},12287686,95,4,11,25,87,England and Wales: 1900-1929
3609.15493,2021,24/02/2021,D,F,1025000,TW20 8NR,E07000212,{C18F412B-52F9-81A6-E053-6B04A8C0AD18},12283332,284,NA,12,90,90,NO DATA!
6852.159468,2021,03/12/2021,D,F,495000,TW20 8NR,E07000212,{DBA933FA-0170-669D-E053-6B04A8C0AD56},12271326,72.24,4,11,61,72,England and Wales: 1950-1966
4742.268041,2021,28/06/2021,S,F,460000,TW20 8NR,E07000212,{D22473F6-0F07-7B40-E053-6C04A8C0A630},12274920,97,5,12,72,83,England and Wales: 1991-1995
4554.166667,2021,15/01/2021,S,F,546500,TW20 8NS,E07000212,{BEF7EBBF-5241-7A76-E053-6B04A8C092F7},12282192,120,7,11,56,84,England and Wales: 1976-1982
4412.650602,2021,11/05/2021,D,F,732500,TW20 8NW,E07000212,{CB0035E6-3670-58AE-E053-6B04A8C091AF},12260932,166,6,11,60,83,England and Wales: 1930-1949
5232.55814,2021,23/06/2021,D,F,675000,TW20 8NW,E07000212,{CFC9085D-0C89-9A70-E053-6B04A8C09D6A},12259451,129,6,11,47,74,England and Wales: 1930-1949
5091.743119,2021,22/04/2021,D,F,555000,TW20 8NW,E07000212,{CB0035E6-3846-58AE-E053-6B04A8C091AF},12260689,109,5,11,40,83,England and Wales: 1967-1975
6671.052632,2021,14/01/2021,S,F,507000,TW20 8QB,E07000212,{BEF7EBBF-5146-7A76-E053-6B04A8C092F7},12266916,76,5,11,55,77,England and Wales: 1930-1949
3995.798319,2021,29/06/2021,S,F,475500,TW20 8QB,E07000212,{CFC9085D-0EE2-9A70-E053-6B04A8C09D6A},12277776,119,5,11,50,74,England and Wales: 1950-1966
4000,2021,29/01/2021,S,F,800000,TW20 8QB,E07000212,{C18F412B-5145-81A6-E053-6B04A8C0AD18},12267274,200,6,11,71,77,England and Wales: 1950-1966
5181.818182,2021,21/05/2021,D,F,570000,TW20 8QB,E07000212,{CD5A9DCC-55A6-310A-E053-6C04A8C00A1F},12280972,110,4,11,68,83,England and Wales: 1950-1966
3990.68323,2021,26/08/2021,D,F,642500,TW20 8QB,E07000212,{D4D42646-5C9B-27F6-E053-6C04A8C0A572},12264643,161,4,12,58,76,England and Wales: 1950-1966
4248.366013,2021,29/06/2021,D,F,650000,TW20 8QE,E07000212,{D4D42646-5921-27F6-E053-6C04A8C0A572},12267491,153,5,11,64,76,England and Wales: 1950-1966
4715.447154,2021,06/08/2021,D,F,580000,TW20 8QE,E07000212,{CB0035E6-392A-58AE-E053-6B04A8C091AF},12285712,123,6,11,57,82,England and Wales: 1983-1990
5618.556701,2021,05/09/2021,T,F,545000,TW20 8QE,E07000212,{D4D42646-5C2D-27F6-E053-6C04A8C0A572},12260430,97,5,12,60,83,England and Wales: before 1900
4862.275449,2021,09/09/2021,D,F,812000,TW20 8QF,E07000212,{D707E535-F5D8-0AD9-E053-6B04A8C067CC},12266481,167,9,11,62,81,England and Wales: 1930-1949
3447.265625,2021,30/06/2021,D,F,882500,TW20 8QF,E07000212,{D22473F6-05C4-7B40-E053-6C04A8C0A630},12268461,256,8,11,78,83,England and Wales: 1950-1966
6031.746032,2021,10/12/2021,T,F,380000,TW20 8QH,E07000212,{D707E535-F78A-0AD9-E053-6B04A8C067CC},12287585,63,3,11,69,87,England and Wales: 1967-1975
4943.968359,2021,03/11/2021,T,F,300000,TW20 8QH,E07000212,{D4D42646-5B05-27F6-E053-6C04A8C0A572},12267056,60.68,3,11,71,77,England and Wales: 1976-1982
4439.252336,2021,30/04/2021,S,F,475000,TW20 8QH,E07000212,{CB0035E6-38F6-58AE-E053-6B04A8C091AF},12278949,107,5,11,57,78,England and Wales: 1976-1982
5041.09589,2021,15/01/2021,T,F,368000,TW20 8QH,E07000212,{BEF7EBBF-5253-7A76-E053-6B04A8C092F7},12273658,73,4,12,73,87,England and Wales: 1976-1982
4677.419355,2021,07/05/2021,S,F,580000,TW20 8QT,E07000212,{CB0035E6-38E2-58AE-E053-6B04A8C091AF},12260002,124,5,11,48,83,England and Wales: 1900-1929
5808.080808,2021,30/06/2021,S,F,575000,TW20 8QU,E07000212,{D93B27B1-5B1C-3100-E053-6C04A8C08887},12259354,99,5,11,68,83,England and Wales: 1950-1966
5607.335,2021,28/06/2021,D,F,740000,TW20 8QW,E07000212,{D707E535-F7A1-0AD9-E053-6B04A8C067CC},12264196,131.97,7,11,66,71,England and Wales: 1950-1966
6370.192308,2021,15/03/2021,D,F,662500,TW20 8SJ,E07000212,{C3C3F9B6-4AC7-362B-E053-6B04A8C03ACC},12272026,104,5,12,68,83,England and Wales: 1967-1975
4011.627907,2021,05/11/2021,D,F,690000,TW20 8SS,E07000212,{D22473F6-05BE-7B40-E053-6C04A8C0A630},12259860,172,7,12,69,83,England and Wales: 1930-1949
4297.520661,2021,26/11/2021,D,F,520000,TW20 8SS,E07000212,{DBA933FA-00E8-669D-E053-6B04A8C0AD56},12274978,121,5,11,46,76,England and Wales: 1930-1949
4784.946237,2021,10/12/2021,S,F,445000,TW20 8SU,E07000212,{D4D42646-5A6D-27F6-E053-6C04A8C0A572},12287402,93,5,11,70,84,England and Wales: 1967-1975
3823.529412,2021,02/12/2021,S,F,650000,TW20 8SU,E07000212,{DE2D0CE0-2D67-51EE-E053-6C04A8C00671},12257801,170,6,11,74,84,England and Wales: 1967-1975
7307.692308,2021,28/06/2021,D,F,665000,TW20 8TA,E07000212,{D707E535-FE07-0AD9-E053-6B04A8C067CC},12262588,91,3,11,57,83,England and Wales: 1930-1949
3477.272727,2021,27/07/2021,S,F,765000,TW20 8TA,E07000212,{D22473F6-0C3D-7B40-E053-6C04A8C0A630},12287220,220,6,11,68,82,England and Wales: 1950-1966
5402.298851,2021,26/02/2021,T,F,470000,TW20 8TG,E07000212,{C18F412B-585D-81A6-E053-6B04A8C0AD18},12284381,87,4,11,74,90,England and Wales: 2003-2006
6035.714286,2021,18/06/2021,T,F,507000,TW20 8TG,E07000212,{D22473F6-0F00-7B40-E053-6C04A8C0A630},12272240,84,3,11,72,88,England and Wales: 2003-2006
6780.821918,2021,18/11/2021,S,F,495000,TW20 8TH,E07000212,{D93B27B1-5BAD-3100-E053-6C04A8C08887},12286981,73,3,11,60,79,England and Wales: 1950-1966
5236.842105,2021,10/09/2021,T,F,398000,TW20 8TP,E07000212,{D707E535-F6E5-0AD9-E053-6B04A8C067CC},12264217,76,4,11,62,89,England and Wales: 1967-1975
4656.862745,2021,14/05/2021,T,F,475000,TW20 8TP,E07000212,{CD5A9DCC-5829-310A-E053-6C04A8C00A1F},12284457,102,6,11,61,83,England and Wales: 1967-1975
3835.324272,2021,06/08/2021,T,F,410000,TW20 8UD,E07000212,{D22473F6-0A45-7B40-E053-6C04A8C0A630},12274782,106.901,5,11,54,74,England and Wales: 1967-1975
4341.463415,2021,07/06/2021,D,F,890000,TW20 8UG,E07000212,{D707E535-F418-0AD9-E053-6B04A8C067CC},12273563,205,7,11,61,79,England and Wales: before 1900
4473.219541,2021,04/03/2021,T,F,380000,TW20 8XA,E07000212,{C3C3F9B6-508E-362B-E053-6B04A8C03ACC},12276162,84.95,4,11,63,72,England and Wales: 1991-1995
5073.529412,2021,25/06/2021,T,F,345000,TW20 8XB,E07000212,{CD5A9DCC-5A7A-310A-E053-6C04A8C00A1F},12267934,68,4,11,73,92,England and Wales: 1996-2002
5788.590604,2021,04/03/2021,S,F,345000,TW20 8XB,E07000212,{C18F412B-57B6-81A6-E053-6B04A8C0AD18},12270208,59.6,3,11,69,73,England and Wales: 1996-2002
4581.818182,2021,23/03/2021,F,L,252000,TW20 8XF,E07000212,{C8A3A576-A2E3-0425-E053-6C04A8C0947B},12282504,55,3,12,73,77,England and Wales: 1996-2002
5278.985507,2021,17/11/2021,T,F,364250,TW20 8XG,E07000212,{D4D42646-5D7A-27F6-E053-6C04A8C0A572},12279756,69,4,11,70,89,England and Wales: 1983-1990
4628.378378,2021,12/03/2021,S,F,342500,TW20 8XG,E07000212,{C6209F5F-DB0E-295E-E053-6C04A8C0DDCC},12267300,74,4,11,68,87,England and Wales: 1996-2002
3461.538462,2021,24/06/2021,F,L,225000,TW20 9AA,E07000212,{CFC9085D-10E5-9A70-E053-6B04A8C09D6A},12269614,65,3,11,71,77,England and Wales: 1967-1975
3385.416667,2021,02/07/2021,F,L,162500,TW20 9AA,E07000212,{D707E535-FAF1-0AD9-E053-6B04A8C067CC},12286178,48,2,11,50,79,England and Wales: 1900-1929
5080.645161,2021,09/11/2021,T,F,315000,TW20 9AD,E07000212,{DE2D0CE0-2B19-51EE-E053-6C04A8C00671},12286661,62,3,11,68,85,England and Wales: 1900-1929
5780.701754,2021,28/06/2021,T,F,329500,TW20 9AD,E07000212,{D4D42646-59D9-27F6-E053-6C04A8C0A572},12271172,57,4,11,64,84,England and Wales: before 1900
4819.672131,2021,05/11/2021,T,F,294000,TW20 9AD,E07000212,{D93B27B1-5B19-3100-E053-6C04A8C08887},12282571,61,4,12,67,88,England and Wales: 1930-1949
5079.365079,2021,28/09/2021,F,L,320000,TW20 9AP,E07000212,{E073986B-C511-2134-E053-6C04A8C0233B},12281954,63,3,11,66,76,England and Wales: 1976-1982
4112.903226,2021,18/01/2021,S,F,382500,TW20 9AP,E07000212,{BEF7EBBF-4F9E-7A76-E053-6B04A8C092F7},12266875,93,4,12,36,83,England and Wales: 1930-1949
4531.25,2021,27/04/2021,F,L,290000,TW20 9AP,E07000212,{C8A3A576-A320-0425-E053-6C04A8C0947B},12272690,64,3,12,73,77,England and Wales: 1976-1982
4453.125,2021,22/10/2021,F,L,285000,TW20 9AP,E07000212,{DBA933FA-0482-669D-E053-6B04A8C0AD56},12276445,64,3,11,67,76,England and Wales: 1950-1966
4616.666667,2021,03/12/2021,S,L,277000,TW20 9AP,E07000212,{DBA933FA-05A2-669D-E053-6B04A8C0AD56},12287667,60,3,11,63,73,England and Wales: 1950-1966
5745.967742,2021,06/08/2021,T,F,285000,TW20 9AY,E07000212,{D22473F6-0E48-7B40-E053-6C04A8C0A630},12274987,49.6,3,11,76,82,England and Wales: 1996-2002
5900,2021,17/05/2021,T,F,295000,TW20 9AY,E07000212,{C6209F5F-DB5B-295E-E053-6C04A8C0DDCC},12260234,50,3,12,74,90,England and Wales: 1996-2002
5154.929577,2021,14/05/2021,D,F,732000,TW20 9BE,E07000212,{CD5A9DCC-5588-310A-E053-6C04A8C00A1F},12281666,142,6,11,56,84,England and Wales: 1930-1949
5086.206897,2021,24/02/2021,T,F,590000,TW20 9BH,E07000212,{C18F412B-58D4-81A6-E053-6B04A8C0AD18},12283710,116,6,11,65,81,England and Wales: 1930-1949
6501.309505,2021,12/01/2021,S,F,422000,TW20 9BJ,E07000212,{C8A3A576-A104-0425-E053-6C04A8C0947B},12259353,64.91,4,11,57,57,England and Wales: before 1900
5384.615385,2021,28/06/2021,S,F,420000,TW20 9BJ,E07000212,{CB0035E6-3943-58AE-E053-6B04A8C091AF},12270073,78,4,12,65,87,England and Wales: 1900-1929
6315.789474,2021,04/06/2021,S,F,480000,TW20 9BQ,E07000212,{E073986B-BEDA-2134-E053-6C04A8C0233B},12289276,76,4,11,58,89,England and Wales: 1930-1949
4631.990481,2021,28/06/2021,S,F,545000,TW20 9BQ,E07000212,{C8A3A576-A0D7-0425-E053-6C04A8C0947B},12270878,117.66,7,11,49,51,England and Wales: 1900-1929
4957.983193,2021,22/01/2021,S,F,590000,TW20 9BT,E07000212,{BEF7EBBF-50AB-7A76-E053-6B04A8C092F7},12259196,119,5,12,57,83,England and Wales: before 1900
3716.216216,2021,08/01/2021,F,L,275000,TW20 9BU,E07000212,{BEF7EBBF-50CA-7A76-E053-6B04A8C092F7},12273270,74,3,11,45,59,England and Wales: 1950-1966
3472.222222,2021,08/09/2021,F,L,270000,TW20 9BU,E07000212,{D707E535-F5F4-0AD9-E053-6B04A8C067CC},12260180,77.76,3,12,25,51,England and Wales: 1950-1966
5675.675676,2021,25/02/2021,S,F,420000,TW20 9BW,E07000212,{C18F412B-568F-81A6-E053-6B04A8C0AD18},12285405,74,4,11,62,86,England and Wales: 1930-1949
4347.826087,2021,08/01/2021,S,F,500000,TW20 9BW,E07000212,{BC8936BB-F941-0E2C-E053-6C04A8C0DBF4},12279548,115,4,11,68,84,England and Wales: 1900-1929
6318.681319,2021,16/12/2021,S,F,575000,TW20 9BY,E07000212,{DBA933FA-038C-669D-E053-6B04A8C0AD56},12274044,91,4,11,1,74,England and Wales: before 1900
5250,2021,19/10/2021,T,F,441000,TW20 9BY,E07000212,{DBA933FA-0230-669D-E053-6B04A8C0AD56},12286648,84,5,11,71,85,England and Wales: 1900-1929
2985.074627,2021,26/11/2021,T,F,400000,TW20 9BY,E07000212,{D93B27B1-5B92-3100-E053-6C04A8C08887},12262926,134,6,12,45,80,England and Wales: before 1900
3750,2021,29/10/2021,F,L,225000,TW20 9DB,E07000212,{DBA933F9-FEB3-669D-E053-6B04A8C0AD56},12264955,60,3,11,65,78,England and Wales: 1967-1975
4915.254237,2021,25/06/2021,F,L,290000,TW20 9DB,E07000212,{CB0035E6-3A62-58AE-E053-6B04A8C091AF},12279001,59,3,11,71,77,England and Wales: 1983-1990
4584.745763,2021,22/10/2021,F,L,270500,TW20 9DB,E07000212,{D22473F6-0EA8-7B40-E053-6C04A8C0A630},12263279,59,3,11,70,78,England and Wales: 1967-1975
4560.810811,2021,14/05/2021,F,L,270000,TW20 9DB,E07000212,{CD5A9DCC-5ABB-310A-E053-6C04A8C00A1F},12276616,59.2,4,11,72,82,England and Wales: 1967-1975
4241.071429,2021,29/06/2021,T,F,475000,TW20 9DF,E07000212,{CB0035E6-38C9-58AE-E053-6B04A8C091AF},12261988,112,7,12,70,87,England and Wales: 1976-1982
5288.461538,2021,24/03/2021,T,F,275000,TW20 9DF,E07000212,{C8A3A576-A4E9-0425-E053-6C04A8C0947B},12264259,52,3,11,40,88,England and Wales: 1983-1990
5388.888889,2021,20/07/2021,S,F,485000,TW20 9DF,E07000212,{CD5A9DCC-5A28-310A-E053-6C04A8C00A1F},12268569,90,6,11,51,52,England and Wales: 1900-1929
2470.355731,2021,16/09/2021,F,L,125000,TW20 9DH,E07000212,{D707E535-F952-0AD9-E053-6B04A8C067CC},12276612,50.6,3,11,68,73,
4000,2021,19/03/2021,F,L,140000,TW20 9DH,E07000212,{D93B27B1-642F-3100-E053-6C04A8C08887},12258951,35,3,11,72,78,England and Wales: 1976-1982
3981.481481,2021,10/09/2021,F,L,215000,TW20 9DH,E07000212,{D93B27B1-63AC-3100-E053-6C04A8C08887},12280597,54,3,11,73,79,England and Wales: 1991-1995
2959.183673,2021,12/03/2021,F,L,145000,TW20 9DH,E07000212,{C3C3F9B6-4FC8-362B-E053-6B04A8C03ACC},12261864,49,3,11,74,79,England and Wales: 1983-1990
2745.098039,2021,18/02/2021,F,L,140000,TW20 9DH,E07000212,{C18F412B-595F-81A6-E053-6B04A8C0AD18},12268229,51,3,12,80,83,England and Wales: 1976-1982
4111.142614,2021,16/12/2021,F,L,290000,TW20 9DY,E07000212,{E2D14906-12A7-4C2D-E053-6B04A8C0422B},12278321,70.54,3,12,5,42,England and Wales: 1967-1975
4137.931034,2021,30/09/2021,F,L,240000,TW20 9DZ,E07000212,{D93B27B1-625D-3100-E053-6C04A8C08887},12285157,58,3,11,81,82,England and Wales: 2007 onwards
4112.903226,2021,28/06/2021,F,L,255000,TW20 9DZ,E07000212,{CFC9085D-1156-9A70-E053-6B04A8C09D6A},12270757,62,3,12,78,78,England and Wales: 1996-2002
3941.666667,2021,19/11/2021,F,L,236500,TW20 9DZ,E07000212,{DE2D0CE0-306B-51EE-E053-6C04A8C00671},12261206,60,3,11,82,83,England and Wales: 2007 onwards
4230.769231,2021,26/02/2021,F,L,275000,TW20 9DZ,E07000212,{C18F412B-5879-81A6-E053-6B04A8C0AD18},12270409,65,3,11,80,82,England and Wales: 2007 onwards
5281.690141,2021,24/06/2021,S,F,375000,TW20 9EB,E07000212,{D4D42646-5836-27F6-E053-6C04A8C0A572},12286285,71,4,11,64,84,England and Wales: 1900-1929
5000,2021,24/09/2021,F,L,235000,TW20 9EZ,E07000212,{D93B27B1-62A2-3100-E053-6C04A8C08887},12286529,47,2,12,69,75,England and Wales: 1996-2002
5820.512821,2021,01/06/2021,F,L,227000,TW20 9EZ,E07000212,{CD5A9DCC-5B72-310A-E053-6C04A8C00A1F},12261725,39,2,11,73,80,England and Wales: 1983-1990
4956.140351,2021,30/06/2021,F,L,282500,TW20 9GG,E07000212,{D707E535-FB4B-0AD9-E053-6B04A8C067CC},12265509,57,2,12,78,78,England and Wales: 2003-2006
4603.448276,2021,30/06/2021,F,L,267000,TW20 9GH,E07000212,{D22473F6-0F21-7B40-E053-6C04A8C0A630},12257418,58,3,12,82,82,England and Wales: 2007 onwards
5263.157895,2021,29/06/2021,F,L,300000,TW20 9GP,E07000212,{D22473F6-0FAE-7B40-E053-6C04A8C0A630},12278398,57,3,11,76,79,England and Wales: 2007 onwards
6382.978723,2021,05/03/2021,F,L,300000,TW20 9HH,E07000212,{CB0035E6-3C90-58AE-E053-6B04A8C091AF},12269241,47,NA,11,82,82,NO DATA!
3559.494407,2021,23/06/2021,F,L,245000,TW20 9HZ,E07000212,{CFC9085D-111A-9A70-E053-6B04A8C09D6A},12274421,68.83,3,11,85,88,England and Wales: 2003-2006
4099.378882,2021,15/09/2021,D,F,660000,TW20 9JD,E07000212,{D93B27B1-602E-3100-E053-6C04A8C08887},12286433,161,7,11,75,83,England and Wales: 1991-1995
6792.45283,2021,30/06/2021,T,F,360000,TW20 9JH,E07000212,{CD5A9DCC-59A1-310A-E053-6C04A8C00A1F},12270518,53,4,11,70,87,England and Wales: 1983-1990
5468.75,2021,02/08/2021,T,F,350000,TW20 9JH,E07000212,{D707E535-F8F7-0AD9-E053-6B04A8C067CC},12279266,64,4,12,74,89,England and Wales: 1991-1995
6339.285714,2021,28/05/2021,S,F,355000,TW20 9JH,E07000212,{D4D42646-5C54-27F6-E053-6C04A8C0A572},12259897,56,4,12,70,87,England and Wales: 1983-1990
6653.992395,2021,30/09/2021,T,F,350000,TW20 9JH,E07000212,{D22473F6-0C93-7B40-E053-6C04A8C0A630},12268765,52.6,3,11,76,80,England and Wales: 1983-1990
3112.244898,2021,19/04/2021,F,L,152500,TW20 9JR,E07000212,{CD5A9DCC-59D3-310A-E053-6C04A8C00A1F},12282093,49,2,11,73,77,England and Wales: 1983-1990
2717.391304,2021,24/02/2021,F,L,125000,TW20 9JR,E07000212,{D93B27B1-645B-3100-E053-6C04A8C08887},12286016,46,2,11,83,85,England and Wales: 1983-1990
2888.888889,2021,02/08/2021,F,L,130000,TW20 9JR,E07000212,{CFC9085D-1191-9A70-E053-6B04A8C09D6A},12263277,45,2,12,77,81,England and Wales: 1983-1990
6262.295082,2021,02/02/2021,S,F,382000,TW20 9JS,E07000212,{BEF7EBBF-5393-7A76-E053-6B04A8C092F7},12266843,61,3,11,60,85,England and Wales: 1983-1990
5873.015873,2021,03/09/2021,T,F,370000,TW20 9JS,E07000212,{D707E535-F964-0AD9-E053-6B04A8C067CC},12274201,63,3,11,66,91,England and Wales: 1991-1995
4646.017699,2021,08/04/2021,D,F,525000,TW20 9JS,E07000212,{C3C3F9B6-4FE5-362B-E053-6B04A8C03ACC},12262385,113,5,11,61,76,England and Wales: 1991-1995
6114.961272,2021,26/03/2021,T,F,300000,TW20 9LN,E07000212,{C6209F5F-DABB-295E-E053-6C04A8C0DDCC},12261252,49.06,2,11,66,75,England and Wales: 1991-1995
4274.193548,2021,11/08/2021,S,F,530000,TW20 9LP,E07000212,{D707E535-F454-0AD9-E053-6B04A8C067CC},12259476,124,6,11,65,84,England and Wales: 1930-1949
8840.57971,2021,04/08/2021,D,F,610000,TW20 9LP,E07000212,{D707E535-F34E-0AD9-E053-6B04A8C067CC},12275180,69,4,11,56,87,England and Wales: 1930-1949
5581.668625,2021,26/02/2021,D,F,380000,TW20 9LP,E07000212,{BEF7EBBF-51AF-7A76-E053-6B04A8C092F7},12261001,68.08,4,11,50,52,England and Wales: 1930-1949
6086.666667,2021,25/10/2021,D,F,456500,TW20 9LP,E07000212,{D4D42646-5A54-27F6-E053-6C04A8C0A572},12284353,75,4,11,60,85,England and Wales: 1930-1949
5903.49076,2021,15/10/2021,T,F,230000,TW20 9LP,E07000212,{DBA933FA-0264-669D-E053-6B04A8C0AD56},12269814,38.96,2,11,61,65,England and Wales: 1991-1995
