Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
62da72acf2d50fdaf07f638a,5f6082b78a557701b7b8fbf2,APPROVED,2022-07-22T09:51:23.602000Z,2022-07-22T10:00:44.835000Z,2022-07-27T12:53:45.883000Z,,562,MBIMZO1R,339,55,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
62da72af7721dc927f5fe97d,60b1a04c994989b684e3dcfe,APPROVED,2022-07-22T09:49:37.631000Z,2022-07-22T10:03:31.537000Z,2022-07-27T12:53:21.086000Z,,834,MBIMZO1R,982,66,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
62da72b352b934dbc8f218cb,628b8cd47c0a7eb7f0785b3b,APPROVED,2022-07-22T09:51:13.129000Z,2022-07-22T10:00:48.355000Z,2022-07-27T12:53:45.488000Z,,576,MBIMZO1R,167,28,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
62da72b561844314cfb4896e,5e95d0925f33bb028f4cd6e5,APPROVED,2022-07-22T09:49:43.798000Z,2022-07-22T09:55:00.901000Z,2022-07-27T12:53:21.364000Z,,318,MBIMZO1R,1039,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Full-Time
62da72b78cc58b65c79280cd,605731872f40ec675cdf1f0b,APPROVED,2022-07-22T09:49:43.163000Z,2022-07-22T09:59:41.620000Z,2022-07-27T12:53:21.226000Z,,599,MBIMZO1R,809,54,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62da72baa20aecd895284551,5eaae5edf2e46a05c4973b4a,APPROVED,2022-07-22T09:49:48.619000Z,2022-07-22T09:58:36.169000Z,2022-07-27T12:53:21.500000Z,,528,MBIMZO1R,549,34,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62da72f7f014a34022e8df00,5c2bc36fda51990001e3c359,APPROVED,2022-07-22T09:50:49.996000Z,2022-07-22T09:56:18.794000Z,2022-07-27T11:21:47.565000Z,,329,MBIMZO1R,287,37,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Full-Time
62da7319b5478b8e94212c76,6274a998e30385518fd5b7b6,APPROVED,2022-07-22T09:51:21.493000Z,2022-07-22T09:56:27.586000Z,2022-07-27T12:53:45.690000Z,,307,MBIMZO1R,618,46,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62da752313e6aa1995cf5a6f,5ef0c9b95817dc145532fcee,APPROVED,2022-07-22T10:00:08.799000Z,2022-07-22T10:06:45.727000Z,2022-07-27T12:53:46.081000Z,,397,MBIMZO1R,1322,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62deba04f8d5d8fd6dc50ebc,573a34f614f69e000d7d670f,APPROVED,2022-07-25T15:43:04.449000Z,2022-07-25T15:54:03.111000Z,2022-07-27T12:53:46.471000Z,,659,MBIMZO1R,1606,42,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
62deba064edad7b7357759cf,5f522c40069004482b3af322,APPROVED,2022-07-25T15:43:02.578000Z,2022-07-25T15:54:56.140000Z,2022-07-27T12:53:46.275000Z,,714,MBIMZO1R,1515,34,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62deba07044420dd85d8d726,5eadaff848b26f4483ae62d9,APPROVED,2022-07-25T15:43:08.698000Z,2022-07-25T15:49:50.871000Z,2022-07-27T12:53:47.730000Z,,403,MBIMZO1R,1961,41,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62deba07e791c24bb0c50eb5,5b77435f13c3580001b63f26,APPROVED,2022-07-25T15:43:05.018000Z,2022-07-25T15:48:52.208000Z,2022-07-27T12:53:46.673000Z,,348,MBIMZO1R,1671,69,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
62deba085172b88426babeae,5ea6f118ffcc05082764a8d4,APPROVED,2022-07-25T15:43:14.937000Z,2022-07-25T15:50:00.745000Z,2022-07-27T12:54:30.743000Z,,406,MBIMZO1R,616,62,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
62deba08e89f86c1c00fa1a6,62dae78d1b3a661e64d8844b,APPROVED,2022-07-25T15:43:06.748000Z,2022-07-25T15:48:25.741000Z,2022-07-27T12:53:47.092000Z,,319,MBIMZO1R,553,35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62deba09084e51dca2c444d0,609ead232ea62ae4a66e760c,APPROVED,2022-07-25T15:43:09.875000Z,2022-07-25T15:52:47.485000Z,2022-07-27T12:53:48.251000Z,,578,MBIMZO1R,838,61,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
62deba090d6f80e6a004360f,60f816ff1fa74fcfab532378,APPROVED,2022-07-25T15:45:19.737000Z,2022-07-25T15:51:41.556000Z,2022-07-27T11:21:42.788000Z,,382,MBIMZO1R,997,27,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62deba0929b7c640bb381e8b,5c1575e62a407b0001ff2a4c,APPROVED,2022-07-25T15:43:07.131000Z,2022-07-25T16:19:51.674000Z,2022-07-27T12:53:47.249000Z,,2205,MBIMZO1R,2052,35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62deba0929b7c640bb381e8c,5f0f59f3bc44f50f92845a05,APPROVED,2022-07-25T15:43:12.396000Z,2022-07-25T15:50:28.936000Z,2022-07-27T11:21:46.294000Z,,437,MBIMZO1R,1579,41,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62deba09505f95eb3f2bcd25,5cf656e90acc8f000147f643,APPROVED,2022-07-25T15:43:05.524000Z,2022-07-25T15:48:54.151000Z,2022-07-27T12:53:46.859000Z,,349,MBIMZO1R,1663,29,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62deba098cb04217668bb43c,582f8bbd4cadc80001b0fbd3,APPROVED,2022-07-25T15:43:08.896000Z,2022-07-25T15:51:12.751000Z,2022-07-27T12:53:47.917000Z,,484,MBIMZO1R,1581,36,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Full-Time
62deba0a0eed452df1428bb7,61bb372440db417c1a1389c8,APPROVED,2022-07-25T15:43:08.409000Z,2022-07-25T15:47:39.140000Z,2022-07-27T12:53:47.410000Z,,271,MBIMZO1R,406,25,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
62deba0a505f95eb3f2bcd26,5cd310705882710018e544b0,APPROVED,2022-07-25T15:43:11.079000Z,2022-07-25T15:52:59.147000Z,2022-07-27T12:54:13.757000Z,,589,MBIMZO1R,1697,58,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
62deba0a7bf949032b9853da,572f526c3c27e7000e0b8aaa,APPROVED,2022-07-25T15:43:17.997000Z,2022-07-25T15:52:29.621000Z,2022-07-27T12:54:51.248000Z,,552,MBIMZO1R,3556,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Full-Time
62deba0b4a4b9132d8ca367f,5af2a03697a14300017d2ba4,APPROVED,2022-07-25T15:43:09.708000Z,2022-07-25T15:50:49.012000Z,2022-07-27T12:53:48.095000Z,,460,MBIMZO1R,1904,49,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62deba0b8ec028011883a5c4,5e89ba09ec9b3364b1fc0bd1,APPROVED,2022-07-25T15:43:08.773000Z,2022-07-25T15:48:29.767000Z,2022-07-27T12:53:47.570000Z,,321,MBIMZO1R,1219,43,Male,White,United States,United Kingdom,United Kingdom,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
62deba0bd17effb7c9babec4,62b8cd151b5fd0f9be7d1f11,APPROVED,2022-07-25T15:43:23.534000Z,2022-07-25T15:50:10.807000Z,2022-07-27T12:54:51.540000Z,,408,MBIMZO1R,647,30,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
62deba0c2c960313bd2bcd41,5f3bdc715637da0bc38980ba,APPROVED,2022-07-25T15:43:10.939000Z,2022-07-25T15:49:28.957000Z,2022-07-27T12:54:13.615000Z,,379,MBIMZO1R,915,54,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
62deba0c61e12a417a2f35f8,5c4592d7f608210001a4b0a8,APPROVED,2022-07-25T15:43:10.971000Z,2022-07-25T15:49:44.678000Z,2022-07-27T11:21:46.496000Z,,394,MBIMZO1R,1462,51,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Due to start a new job within the next month
62deba0c61e12a417a2f35f9,6137753896c9b6b5813a2432,APPROVED,2022-07-25T15:43:17.761000Z,2022-07-25T15:56:05.122000Z,2022-07-27T11:21:44.919000Z,,768,MBIMZO1R,850,53,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
62deba0cb367110147345f81,5e3723a2c0b2896ad554be73,APPROVED,2022-07-25T15:43:10.619000Z,2022-07-25T15:50:57.808000Z,2022-07-27T11:21:46.656000Z,,468,MBIMZO1R,1506,45,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62deba0d2004d9d5cf74a991,5f72adea4576d21f8ac889a0,APPROVED,2022-07-25T15:43:12.134000Z,2022-07-25T15:48:27.146000Z,2022-07-27T12:54:13.902000Z,,316,MBIMZO1R,731,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
62deba0e08f7334a07a7ffed,6297560d968633ad5b83b745,APPROVED,2022-07-25T15:43:15.046000Z,2022-07-25T15:50:14.234000Z,2022-07-27T11:21:45.770000Z,,420,MBIMZO1R,386,64,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
62deba0e4a4b9132d8ca3681,54ad30a4fdf99b6f3e1e2b6b,APPROVED,2022-07-25T15:43:13.881000Z,2022-07-25T15:48:34.414000Z,2022-07-27T12:54:14.483000Z,,321,MBIMZO1R,927,26,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62deba0ebdbf8e8a46ddbe7d,62d94e499b6c287b8db40589,APPROVED,2022-07-25T15:43:15.296000Z,2022-07-25T15:52:37.092000Z,2022-07-27T12:54:30.887000Z,,562,MBIMZO1R,76,57,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
62deba0ef3c066e7130baf18,58b99fcaf814e400015249bc,APPROVED,2022-07-25T15:43:14.818000Z,2022-07-25T15:47:52.713000Z,2022-07-27T12:54:30.593000Z,,278,MBIMZO1R,1353,27,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
62deba0f0dde98c657428bc8,6266b0409582f553a3e10d9a,APPROVED,2022-07-25T15:43:15.908000Z,2022-07-25T15:50:26.006000Z,2022-07-27T12:54:31.036000Z,,431,MBIMZO1R,628,53,Male,White,Zimbabwe,United Kingdom,United Kingdom,English,No,Full-Time
62deba0f2c960313bd2bcd43,5831960ab232860001b110dc,APPROVED,2022-07-25T15:43:14.510000Z,2022-07-25T15:47:29.519000Z,2022-07-27T11:21:45.962000Z,,256,MBIMZO1R,1374,37,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
62deba100060e608eff8d881,5caccbc4976d010014b9cd9d,APPROVED,2022-07-25T15:43:22.286000Z,2022-07-25T15:55:56.806000Z,2022-07-27T12:54:51.393000Z,,755,MBIMZO1R,1714,37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62deba1009837bc2b1c12819,58bf2cf0d294c100010181fa,APPROVED,2022-07-25T15:43:18.907000Z,2022-07-25T15:53:09.571000Z,2022-07-27T11:21:44.604000Z,,591,MBIMZO1R,2028,65,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62deba100eed452df1428bb9,5cd6f48c48cd50001862b4c4,APPROVED,2022-07-25T15:46:23.482000Z,2022-07-25T15:55:11.203000Z,2022-07-27T11:21:42.673000Z,,528,MBIMZO1R,1263,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62deba1019064ab2e20304a3,5b421b9ac2e3810001763252,APPROVED,2022-07-25T15:43:16.803000Z,2022-07-25T15:53:17.376000Z,2022-07-27T11:21:45.276000Z,,601,MBIMZO1R,1737,35,Female,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
62deba1024661881e84bd657,5c707693db12e3000146b16d,APPROVED,2022-07-25T15:43:12.623000Z,2022-07-25T15:50:04.499000Z,2022-07-27T12:54:14.041000Z,,412,MBIMZO1R,1146,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
62deba1061cbefeab667dc4d,62da6f3ecce56110c6f6c70b,APPROVED,2022-07-25T15:43:12.893000Z,2022-07-25T15:52:51.405000Z,2022-07-27T12:54:14.183000Z,,579,MBIMZO1R,333,26,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
